,bottleid,datetime,station,status,light,temperature,colour,odour,dirt,pH_rws_total_insitu,senshte,foam,ole,e,geldhd,salinity_rws,oxygen,aou_percent,wind_speed,wind_direction,pressure_air,chloride_gvol,sulfate_gvol,nitrite_gvol,nitrate_gvol,ammonia_gvol,phosphate_gvol,doc_gvol,silicate_gvol,lat,lon,depth,station_bottleid,doc_vol,nitrate_vol,nitrite_vol,ammonia_vol,din_vol,silicate_vol,phosphate_vol,sulfate_vol,chloride_vol,silicate_vol_unc,phosphate_vol_unc,nitrate_vol_unc,nitrite_vol_unc,ammonia_vol_unc,doc_vol_unc,salinity_nioz,datfile_stem,salinity,gid,rgb,datenum,day_of_year,dic,dic_std,dic_count,dic_poisoned,alkalinity,alkalinity_std,alkalinity_count,emf0,emf0_std,emf0_count,pH_vindta_free_lab,pH_vindta_free_lab_std,pH_vindta_free_lab_count,pH_vindta_temperature,pH_vindta_temperature_std,pH_vindta_temperature_count,alkalinity_poisoned,pH_spectro_total_lab,pH_spectro_total_lab_std,pH_spectro_total_lab_count,pH_spectro_temperature,density_nutrients,doc,nitrate,nitrite,ammonia,din,silicate,phosphate,sulfate,chloride,pH_calc12_total_25,pH_calc12_total_insitu,fco2_calc12_insitu,pH_calc12_total_20,pH_vindta_total_25,pH_vindta_total_20,pH_spectro_total_25,pH_spectro_total_20,pH_spectro_total_insitu,fco2_calc13s_insitu,fco2_calc23s_insitu,fco2_calc13v_insitu,fco2_calc23v_insitu,pH_vindta_total_insitu,dic_flag,alkalinity_flag,pH_spectro_flag,pH_vindta_flag,something_flag
376,2019009096,9/9/2019 14:20,NOORDWK10,Available,,18.4,0,0,0,8.17,-350,0,0,0.402360373,,31.28,7.94,101.25,8.7,222,1013.2,18000,2300,0.0005,0.0144,0.0048,3.5,1.2808,0.1288,52.30222222,4.3025,3.5,NOORDWK10_2019009096,106.6391354,1.028068042,0.035696807,0.342689347,1.406454197,4.586077978,0.112998867,23943.36873,507735.9209,0.687911697,0.028249717,0.308420413,0.010709042,0.051403402,21.32782709,31.13,NOORDWK10_2019009096,31.28,3,[[0.66 0.33 0.66]],737311.5972,252,2151.35442,,1,2149.205214,2408.024495,,1,647.2658326,,1,8.081831301,,1,25,,1,2405.618876,8.018520385,0.000243669,4,25,1.02111661,104.4338466,1.006807677,0.0349586,0.335602559,1.377368836,4.49123825,0.110662059,23448.22177,497235.9824,7.995954959,8.095680134,377.0459897,8.071273878,7.985253866,8.060325588,8.018520385,8.093941327,8.118366655,354.0779231,356.1299279,388.3985307,387.3605699,8.084646286,2,2,2,2,2
377,2019009097,9/9/2019 15:19,NOORDWK20,Available,,18.58,0,0,0,8.12,-350,0,0,0.317024794,,33.32,6.93,90.41,9.1,209,1012.9,,,-0.0008,0.0017,0.0042,18.4,1.1669,0.0724,52.34166667,4.175,3.5,NOORDWK20_2019009097,97.15584567,0.121369144,0,0.299853179,0.364107432,2.577888553,0.594051184,,,0.386683283,0.148512796,0.036410743,0,0.044977977,19.43116913,33.13,NOORDWK20_2019009097,33.32,3,[[0.54 0.27 0.54]],737311.6382,252,2155.409231,,1,2153.255975,2394.735966,,1,648.0012966,,1,8.037636492,,1,25,,1,2392.343622,7.948117395,0.000957803,4,25,1.022661575,95.00292969,0.118679676,0,0.29320861,0.356039027,2.520764069,0.580887362,,,7.938191326,8.034414191,434.7190628,8.01292314,7.931742485,8.00626257,7.948117395,8.022823108,8.044296701,422.9883019,424.0181695,442.4953175,441.805232,8.027686872,2,2,2,2,2
378,2019009098,9/9/2019 22:29,NOORDWK70,Available,,18.17,0,0,0,8.01,-350,0,0,,,35.01,6.77,88.61,2.3,230,1013.5,,,0.0014,0.0005,0.0075,5.9,1.0598,0.0368,52.56944444,3.531388889,3.5,NOORDWK70_2019009098,88.23872246,0.035696807,0.09995106,0.535452105,0.671099972,1.310307994,0.190483804,,,0.196546199,0.047620951,0.010709042,0.029985318,0.080317816,17.64774449,34.83,NOORDWK70_2019009098,35.01,3,[[0.36 0.18 0.36]],737311.9368,252,2105.852208,,1,2103.74846,2323.147138,,1,648.6212133,,1,7.995714401,,1,25,,1,2320.826312,7.891307044,0.000333271,4,25,1.023942774,86.17544328,0.034862111,0.097613912,0.52293167,0.655407694,1.279669164,0.186029736,,,7.884547729,7.986133981,473.829877,7.958642233,7.887984897,7.962028353,7.891307044,7.965389811,7.992867414,465.1486821,465.8934975,469.3942627,469.7760371,7.989492559,2,2,2,2,2
379,2019009099,9/10/2019 21:05,TERSLG10,Available,,18.38,0,0,0,8.08,-350,0,0,,,34.35,6.89,90.14,4,249,1017.4,20000,2600,-0.0001,0.0008,0.0044,19.7,1.2153,0.0508,53.46111111,5.100833333,3.5,TERSLG10_2019009099,101.1856194,0.057114891,0,0.314131902,0.364107432,1.80879473,0.636022192,27066.41682,564151.0232,0.27131921,0.159005548,0.017134467,0,0.047119785,20.23712387,34.23,TERSLG10_2019009099,34.35,4,[[0.284 0.71  0.994]],737312.8785,253,2124.959037,,1,2122.836201,2355.606075,,1,648.4650333,,1,8.022655538,,1,25,,1,2353.252822,7.924182723,0.000213266,4,25,1.023442281,98.86792961,0.055806656,0,0.306936608,0.355767432,1.767363694,0.621453895,26446.45168,551228.9592,7.913820149,8.012706362,449.5277163,7.988269342,7.919942057,7.994351416,7.924182723,7.99863995,8.023069238,436.8999984,438.0017524,442.0258942,442.6826231,8.01876622,2,2,2,2,2
380,2019009100,9/10/2019 18:07,TERSLG50,Available,,18.11,0,0,0,8.09,-350,0,0,0.245377882,,34.49,7.32,95.32,5.2,259,1017,,,0.0003,0.0008,0.0056,21.2,1.0618,0.0574,53.7675,4.766944444,3.5,TERSLG50_2019009100,88.40524204,0.057114891,0.021418084,0.399804239,0.478337214,2.04379562,0.684450278,,,0.306569343,0.171112569,0.017134467,0.006425425,0.059970636,17.68104841,34.33,TERSLG50_2019009100,34.49,4,[[0.24 0.6  0.84]],737312.7549,253,2083.026374,,1,2080.945429,2315.644379,,1,648.4177276,,1,8.021010732,,1,25,,1,2313.331048,7.929866776,0.000620268,4,25,1.023548431,86.37133271,0.055800868,0.020925326,0.390606079,0.467332273,1.99677471,0.668703363,,,7.921055445,8.024100895,427.7299189,7.995560103,7.913798567,7.988143126,7.929866776,8.004395952,8.032937071,417.4616313,418.3715893,436.3556948,435.583169,8.016619375,2,2,2,2,2
381,2019009101,9/10/2019 14:00,TERSLG100,Available,,17.37,0,0,0,8.04,-350,0,0,0.181909437,,34.64,6.94,89.27,5.6,298,1016.5,,,0.0005,0.0008,0.0032,19.7,0.9086,0.0613,54.14944444,4.341944444,3.5,TERSLG100_2019009101,75.64984264,0.057114891,0.035696807,0.228459565,0.321271263,2.182659783,0.636022192,,,0.327398967,0.159005548,0.017134467,0.010709042,0.034268935,15.12996853,34.43,TERSLG100_2019009101,34.64,4,[[0.2 0.5 0.7]],737312.5833,253,2126.159397,,1,2124.035362,2322.011062,,1,648.5916656,,1,7.959717591,,1,25,,1,2319.691371,7.863985234,0.000449256,4,25,1.023662172,73.90118022,0.055794668,0.034871668,0.223178673,0.313845009,2.132207131,0.621320402,,,7.844068295,7.956956259,512.9451066,7.917630537,7.852351754,7.925922835,7.863985234,7.937709949,7.977095222,485.9353089,488.1079177,501.5445489,502.4692308,7.96523377,2,2,2,2,2
382,2019009102,9/10/2019 10:52,TERSLG135,Available,,16.65,0,0,0,8.06,-350,0,0,0.130423979,,34.73,6.97,88.4,6.6,326,1015.8,,,0.0005,0.0004,0.0043,16.9,0.9745,0.0448,54.41555556,4.041111111,3.5,TERSLG135_2019009102,81.13666261,0.028557446,0.035696807,0.30699254,0.371246793,1.595157557,0.545623099,,,0.239273634,0.136405775,0.008567234,0.010709042,0.046048881,16.22733252,34.53,TERSLG135_2019009102,34.73,4,[[0.16 0.4  0.56]],737312.4528,253,2108.660868,,1,2106.554313,2318.616337,,1,648.5376452,,1,7.985850058,,1,25,,1,2316.300037,7.874946485,0.000896412,4,25,1.023730421,79.25588705,0.027895474,0.034869343,0.299876348,0.362641166,1.55818126,0.532975369,,,7.872925749,7.99726478,459.4292673,7.946865399,7.878393737,7.952309091,7.874946485,7.948816249,7.999150129,456.8995524,457.112465,452.6102246,453.1831304,8.002670729,2,2,2,2,2
383,2019009664,10/14/2019 0:00,WALCRN2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.54888889,3.410833333,3.5,WALCRN2_2019009664,,,,,,,,,,,,,,,,,,,1,[[0.72 0.36 0.12]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
384,2019009665,10/14/2019 0:00,WALCRN20,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.65861111,3.220555556,3.5,WALCRN20_2019009665,,,,,,,,,,,,,,,,,,,1,[[0.54 0.27 0.09]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
385,2019009666,10/14/2019 0:00,WALCRN70,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.95694444,2.679166667,3.5,WALCRN70_2019009666,,,,,,,,,,,,,,,,,,,1,[[0.36 0.18 0.06]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
386,2019009667,10/14/2019 0:00,SCHOUWN10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.72,3.495277778,3.5,SCHOUWN10_2019009667,,,,,,,,,,,,,,,,,,,1,[[1.  0.5 0. ]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
387,2019009668,10/14/2019 0:00,GOERE2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.84694444,3.916666667,3.5,GOERE2_2019009668,,,,,,,,,,,,,,,,,,,2,[[0.999 0.111 0.111]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
388,2019009669,10/14/2019 0:00,GOERE6,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.86972222,3.873611111,3.5,GOERE6_2019009669,,,,,,,,,,,,,,,,,,,2,[[0.72 0.08 0.08]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
389,2019009670,10/14/2019 0:00,NOORDWK2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.26138889,4.406111111,3.5,NOORDWK2_2019009670,,,,,,,,,,,,,,,,,,,3,[[0.84 0.42 0.84]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
390,2019009671,10/14/2019 0:00,NOORDWK10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.30222222,4.3025,3.5,NOORDWK10_2019009671,,,,,,,,,,,,,,,,,,,3,[[0.66 0.33 0.66]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
391,2019009672,10/14/2019 0:00,NOORDWK20,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.34166667,4.175,3.5,NOORDWK20_2019009672,,,,,,,,,,,,,,,,,,,3,[[0.54 0.27 0.54]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
392,2019009673,10/14/2019 0:00,NOORDWK70,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.56944444,3.531388889,3.5,NOORDWK70_2019009673,,,,,,,,,,,,,,,,,,,3,[[0.36 0.18 0.36]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
393,2019009674,10/14/2019 0:00,TERSLG10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,53.46111111,5.100833333,3.5,TERSLG10_2019009674,,,,,,,,,,,,,,,,,,,4,[[0.284 0.71  0.994]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
394,2019009675,10/14/2019 0:00,TERSLG50,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,53.7675,4.766944444,3.5,TERSLG50_2019009675,,,,,,,,,,,,,,,,,,,4,[[0.24 0.6  0.84]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
395,2019009676,10/14/2019 0:00,TERSLG100,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,54.14944444,4.341944444,3.5,TERSLG100_2019009676,,,,,,,,,,,,,,,,,,,4,[[0.2 0.5 0.7]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
396,2019009677,10/14/2019 0:00,TERSLG135,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,54.41555556,4.041111111,3.5,TERSLG135_2019009677,,,,,,,,,,,,,,,,,,,4,[[0.16 0.4  0.56]],737346,287,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
397,2019010055,11/11/2019 0:00,WALCRN2,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,51.54888889,3.410833333,3.5,WALCRN2_2019010055,,,,,,,,,,,,,,,,,,,1,[[0.72 0.36 0.12]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
398,2019010056,11/11/2019 0:00,WALCRN20,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,51.65861111,3.220555556,3.5,WALCRN20_2019010056,,,,,,,,,,,,,,,,,,,1,[[0.54 0.27 0.09]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
399,2019010057,11/11/2019 0:00,WALCRN70,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,51.95694444,2.679166667,3.5,WALCRN70_2019010057,,,,,,,,,,,,,,,,,,,1,[[0.36 0.18 0.06]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
400,2019010058,11/11/2019 0:00,SCHOUWN10,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,51.72,3.495277778,3.5,SCHOUWN10_2019010058,,,,,,,,,,,,,,,,,,,1,[[1.  0.5 0. ]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
401,2019010059,11/11/2019 0:00,GOERE2,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,51.84694444,3.916666667,3.5,GOERE2_2019010059,,,,,,,,,,,,,,,,,,,2,[[0.999 0.111 0.111]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
402,2019010060,11/11/2019 0:00,GOERE6,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,51.86972222,3.873611111,3.5,GOERE6_2019010060,,,,,,,,,,,,,,,,,,,2,[[0.72 0.08 0.08]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
403,2019010061,11/11/2019 0:00,NOORDWK2,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,52.26138889,4.406111111,3.5,NOORDWK2_2019010061,,,,,,,,,,,,,,,,,,,3,[[0.84 0.42 0.84]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
404,2019010062,11/11/2019 0:00,NOORDWK10,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,52.30222222,4.3025,3.5,NOORDWK10_2019010062,,,,,,,,,,,,,,,,,,,3,[[0.66 0.33 0.66]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
405,2019010063,11/11/2019 0:00,NOORDWK20,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,52.34166667,4.175,3.5,NOORDWK20_2019010063,,,,,,,,,,,,,,,,,,,3,[[0.54 0.27 0.54]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
406,2019010064,11/11/2019 0:00,NOORDWK70,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,52.56944444,3.531388889,3.5,NOORDWK70_2019010064,,,,,,,,,,,,,,,,,,,3,[[0.36 0.18 0.36]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
407,2019010065,11/11/2019 0:00,TERSLG10,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,53.46111111,5.100833333,3.5,TERSLG10_2019010065,,,,,,,,,,,,,,,,,,,4,[[0.284 0.71  0.994]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
408,2019010066,11/11/2019 0:00,TERSLG50,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,53.7675,4.766944444,3.5,TERSLG50_2019010066,,,,,,,,,,,,,,,,,,,4,[[0.24 0.6  0.84]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
409,2019010067,11/11/2019 0:00,TERSLG100,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,54.14944444,4.341944444,3.5,TERSLG100_2019010067,,,,,,,,,,,,,,,,,,,4,[[0.2 0.5 0.7]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
410,2019010068,11/11/2019 0:00,TERSLG135,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,54.41555556,4.041111111,3.5,TERSLG135_2019010068,,,,,,,,,,,,,,,,,,,4,[[0.16 0.4  0.56]],737374,315,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
411,2019010539,12/16/2019 0:00,WALCRN2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.54888889,3.410833333,3.5,WALCRN2_2019010539,,,,,,,,,,,,,,,,,,,1,[[0.72 0.36 0.12]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
412,2019010540,12/16/2019 0:00,WALCRN20,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.65861111,3.220555556,3.5,WALCRN20_2019010540,,,,,,,,,,,,,,,,,,,1,[[0.54 0.27 0.09]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
413,2019010541,12/16/2019 0:00,WALCRN70,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.95694444,2.679166667,3.5,WALCRN70_2019010541,,,,,,,,,,,,,,,,,,,1,[[0.36 0.18 0.06]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
414,2019010542,12/16/2019 0:00,SCHOUWN10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.72,3.495277778,3.5,SCHOUWN10_2019010542,,,,,,,,,,,,,,,,,,,1,[[1.  0.5 0. ]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
415,2019010543,12/16/2019 0:00,GOERE2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.84694444,3.916666667,3.5,GOERE2_2019010543,,,,,,,,,,,,,,,,,,,2,[[0.999 0.111 0.111]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
416,2019010544,12/16/2019 0:00,GOERE6,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.86972222,3.873611111,3.5,GOERE6_2019010544,,,,,,,,,,,,,,,,,,,2,[[0.72 0.08 0.08]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
417,2019010545,12/16/2019 0:00,NOORDWK2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.26138889,4.406111111,3.5,NOORDWK2_2019010545,,,,,,,,,,,,,,,,,,,3,[[0.84 0.42 0.84]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
418,2019010546,12/16/2019 0:00,NOORDWK10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.30222222,4.3025,3.5,NOORDWK10_2019010546,,,,,,,,,,,,,,,,,,,3,[[0.66 0.33 0.66]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
419,2019010547,12/16/2019 0:00,NOORDWK20,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.34166667,4.175,3.5,NOORDWK20_2019010547,,,,,,,,,,,,,,,,,,,3,[[0.54 0.27 0.54]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
420,2019010548,12/16/2019 0:00,NOORDWK70,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.56944444,3.531388889,3.5,NOORDWK70_2019010548,,,,,,,,,,,,,,,,,,,3,[[0.36 0.18 0.36]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
421,2019010549,12/16/2019 0:00,TERSLG10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,53.46111111,5.100833333,3.5,TERSLG10_2019010549,,,,,,,,,,,,,,,,,,,4,[[0.284 0.71  0.994]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
422,2019010550,12/16/2019 0:00,TERSLG50,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,53.7675,4.766944444,3.5,TERSLG50_2019010550,,,,,,,,,,,,,,,,,,,4,[[0.24 0.6  0.84]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
423,2019010551,12/16/2019 0:00,TERSLG100,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,54.14944444,4.341944444,3.5,TERSLG100_2019010551,,,,,,,,,,,,,,,,,,,4,[[0.2 0.5 0.7]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
424,2019010552,12/16/2019 0:00,TERSLG135,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,54.41555556,4.041111111,3.5,TERSLG135_2019010552,,,,,,,,,,,,,,,,,,,4,[[0.16 0.4  0.56]],737409,350,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
425,2020000894,1/6/2020 0:00,WALCRN2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.54888889,3.410833333,3.5,WALCRN2_2020000894,,,,,,,,,,,,,,,,,,,1,[[0.72 0.36 0.12]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
426,2020000895,1/6/2020 0:00,WALCRN20,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.65861111,3.220555556,3.5,WALCRN20_2020000895,,,,,,,,,,,,,,,,,,,1,[[0.54 0.27 0.09]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
427,2020000896,1/6/2020 0:00,WALCRN70,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.95694444,2.679166667,3.5,WALCRN70_2020000896,,,,,,,,,,,,,,,,,,,1,[[0.36 0.18 0.06]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
428,2020000897,1/6/2020 0:00,SCHOUWN10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.72,3.495277778,3.5,SCHOUWN10_2020000897,,,,,,,,,,,,,,,,,,,1,[[1.  0.5 0. ]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
429,2020000898,1/6/2020 0:00,GOERE2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.84694444,3.916666667,3.5,GOERE2_2020000898,,,,,,,,,,,,,,,,,,,2,[[0.999 0.111 0.111]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
430,2020000899,1/6/2020 0:00,GOERE6,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.86972222,3.873611111,3.5,GOERE6_2020000899,,,,,,,,,,,,,,,,,,,2,[[0.72 0.08 0.08]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
431,2020000900,1/6/2020 0:00,NOORDWK2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.26138889,4.406111111,3.5,NOORDWK2_2020000900,,,,,,,,,,,,,,,,,,,3,[[0.84 0.42 0.84]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
432,2020000901,1/6/2020 0:00,NOORDWK10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.30222222,4.3025,3.5,NOORDWK10_2020000901,,,,,,,,,,,,,,,,,,,3,[[0.66 0.33 0.66]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
433,2020000902,1/6/2020 0:00,NOORDWK20,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.34166667,4.175,3.5,NOORDWK20_2020000902,,,,,,,,,,,,,,,,,,,3,[[0.54 0.27 0.54]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
434,2020000903,1/6/2020 0:00,NOORDWK70,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.56944444,3.531388889,3.5,NOORDWK70_2020000903,,,,,,,,,,,,,,,,,,,3,[[0.36 0.18 0.36]],737430,6,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
